die Strumpfhose; -n	the tights, pantyhose	
basteln	to tinker, to put (sth) together, do handicrafts	
der Beauftragte n n	the (male) appointee, designee, advocate, representative, agent (not Ernannter, Berufener) (weak adjectival noun) (B_)	
ziellos	aimless, aimlessly, random	
glitzern	to sparkle, glisten, twinkle, glitter	
die Sommerferien	the summer vacation (plural only)	
der Kontext; -e	the context (not Zusammenhang)	
das Trikot; -s	the jersey, leotard (T)	
herumsitzen	to sit around	
das Eishockey	the ice hockey (no plural)	
das Stadtzentrum; die Stadtzentren	the city or town center, downtown	
einordnen	to classify, file (sth), to sort, arrange in order (e)	
die Spalte; -n	column (page, chart), slot, crevice, fissure, cleft, crack	
selbstständig	independent, standalone, autonomous (eigenständig, unabhängig, selbständig) (s)	
der Gasthof; -"e	the inn, hotel (Gasthaus, Wirtshaus, Shenke) (G)	
die Untertasse; -n	the saucer	
duzen	to address (sb) using "du" instead of "Sie".	
das Bewerbungsgespräch; -e	the job interview (not Vorstellungsgespräch) ('B_')	
gesellig	sociable, gregarious (gesellschaftlich, ... )	
das Referat; -e	the presentation, lecture, report, department	
die Anmeldung; -en	the application, registration, enrollment, login(computer)	
die Tastatur; -en	the keyboard(computer), keypad	
verbrauchen	to consume, spend, waste, use (v)	
kombinieren	to combine	
der Schornstein; -e	the chimney, smokestack (not Kamin)	
die Fahrerin; -nen	the female driver	
das Sauerkraut	the sauerkraut (no plural)	
der Abschleppwagen; -	the tow truck (no plural)	
der Wortschatz; -"e	the vocabulary ('W_')	
die Rückenschmerzen	the backache (plural only)	
orientieren	to orient, orientate	
die Integration; -en	the integration	
der Rhein	the Rhine (no plural)	
die Lira s	the lira (former Italian currency)	
sportlich	athletic (not athletisch)	
beschädigen	to damage (not schaden, beeinträchtigen)	
stinkend	stinky (not stinkig)	
der Schulabschluss; -"e	graduation, high school diploma (not Abschluss)	
der Fotoapparat; -e	the camera (not Kamera) ('F_')	
die Seifenoper; -n	the soap opera	
zahlreich	numerous	
gestreift	striped, streaked, striated	
die Betreuung	the care, support (customer support), maintenance (no plural) (B)	
die Hecke; -n	the hedge, hedgerow	
die Makkaroni	the macaroni (plural only)	
der Schlosser; -	the locksmith, metalworker, toolmaker	
vorsehen	to plan, provide (for sth), earmark (for sth) (not planen, beabsichtigen, vorhaben) (v)	
leblos	inanimate, lifeless	
erheblich	considerable, substantial, significant, considerably, substantially, significantly ('e_')	
fettig	greasy, fatty, oily	
rutschig	slippery (not glatt, glitschig)	
lausig	lousy, shoddy, crummy, crappy (not mies, schlecht, verlaust)	
der Terminkalender; -	the diary, appointment book, appointment schedule (not Tagebuch, Kalender) (no plural) (T)	
die Friseuse; -n	the female hairdresser (outdated, or often used pejoratively) (not Frisörin)	
künstlerisch	artistic	
der Hamster; -	the hamster	
die Sterblichkeit; -en	the mortality; the mortality rate	
der Stadtteil; -e	the district, the part of the city (S)	
der Pfosten; -	the pole, post, stake (not Stange, Pol, Pfahl) (no plural)	
die Enzyklopädie; -n	the encyclopedia (not Lexicon)	
die Broschüre; -n	the brochure, leaflet, pamphlet, booklet (not Prospekt or ...)	
prägen	to coin (a phrase, a term), shape/influence (sb/sth), characterize (sb/sth), mint (coins), emboss (not ausprägen, münzen) (p)	
Rumänien	Romania	
gesellschaftlich	social, societal, socially (gesellig, ... )	
die Italienerin; -nen	the Italian female	
selbstlos	unselfish, selfless (not uneigennützig)	
umsteigen	to change trains	
der Brokkoli	the broccoli (no plural) (not Broccoli)	
haarig	hairy	
der Torwart; -e	the goalkeeper	
die Schlaftablette; -n	the sleeping pill (not 'Schlafmittel')	
monatlich	monthly	
die Konditorei; -en	the confectionary, pastry shop, cake shop	
der Schuldschein; -e	the IOU (I owe you)	
der Bankdirektor; -en	the bank manager	
der Teig; -e	the dough, pastry, batter (for pancakes, waffles, etc. )	
fade; fad	bland, dull, tasteless, tame (unexciting) (two words)	
schütten	to pour (sth), pour down (rain), throw (water) (not gießen)	
das Einzelkind; -er	the only child	
zunehmen	to increase, rise, gain (weight) (z)	
der Angler; -	the angler, fisherman	
hinterfragen	to question, scrutinize, try to get to the bottom of sth	
der Schlüsselbund; -e	the keyring, set of keys, bunch of keys	
einmarschieren	to invade, march in, invade a country	
die Förderung; -en	the support, promotion, sponsorship, encouragement (F)	
erfordern	to require, demand, necessitate, involve (e_)	
militärisch	military	
gurgeln	to gargle	
das Namensschild; -er	the name plate, name tag	
elektronisch	electronic	
die Nudel; -n	the noodle	
der Treibhauseffekt; -e	the greenhouse effect	
die Muttersprache; -n	the mother tongue	
bearbeiten	to process, treat, edit, revise, adapt, handle (not behandeln)  (b)	
das Kilogramm; -	the kilogram (no plural)	
die Koalition; -en	the coalition	
überfluten	to flood, inundate ('überschwemmen' or ...)	
vorgehen	to proceed (with sth), move forward, advance, act (take action) (not fortfahren, weitermachen, ablaufen, fortschreiten, verlaufen) (v)	
die Annäherung; -en	the approach, approximation, drawing near, convergence (A)	
bürsten	to brush (sth), scrub (clothes), brushes (pl)	
tolerant	tolerant	
die Popmusik; -en	the pop music	
überwiegend	predominant, predominantly, overwhelming, mainly, largely (ü_)	
der Schlager; -	the hit, hit song, pop song	
die Vorschau; -en	the preview, teaser (promo)	
betreuen	to supervise, to guide (sb) (look after, mentor sb), maintain (a service) (b)	
die Bohne; -n	the bean	
folgend	following, ensuing, subsequent, next (not 'anschließend')	
das Jahrzehnt; -e	the decade	
anordnen	to impose, arrange, order, mandate, decree (a)	
die Harfe; -n	the harp	
die Hauptschule; -n	the general secondary school ('H_')	
befriedigend	satisfying, satisfactory	
die Sünde; -n	sin, transgression	
der Nachttisch; -e	the nightstand, night table	
der Krimi; -s	the crime film/novel/story	
die Auswirkung; -en	the impact, ramification, repercussion, effect, consequence ('A_')	
der Bizeps; -e	the biceps	
die Metzgerei; -en	the butcher shop, meat market ('M_')	
abtrocknen	to dry (sb/sth) off, to dry, to dry up (a)	
die Pflaume; -n	the plum	
das Motorboot; -e	the motorboat	
die Arbeiterklasse	the working class, social class (no plural)	
die Altstadt; -"e	the old downtown, historic downtown, old city center, historic district	
die Gebrauchsanweisung; -en	the operator's manual, operating manual, operating instructions, directions, signature on prescriptions (G)	
der Fahrplan; -"e	The timetable, schedule (train, bus, etc.), political road map	
zusammenhängen	to correlate, to be associated, to be connected, to interreleate	
irisch	Irish (adj.)	
der Misserfolg; -e	failure, fiasco, flop ('M_')	
die Wiedervereinigung	the reunification, reintegration, reunion, (German) reunification, reunification of Europe (no plural)	
die Bundesregierung; -en	the federal government (B)	
wegräumen	to clear, clear away, put away, stow away (not 'a...') (w)	
anschalten	to connect, turn on, power on, switch on (not einschalten, anschließen) (a)	
die Sonnencreme; -s	the suntan lotion	
der Schaukelstuhl; -"e	the rocking chair	
rasseln	to rattle, clash, clatter	
herausgeben	to issue, release (publish), publish, edit, surrender(legally)	
die Kaffeemaschine; -n	the coffee machine, coffee maker	
die Kunstgalerie; -n	the art gallery (not 'G...')	
traditionell	traditional, traditionally ('t_')	
impfen	to vaccinate, inject	
der Rückspiegel; -	the rear-view mirror (in a car) (no plural)	
das Bußgeld; -er	the fine, penalty (not Geldstrafe) ('B_')	
der Dokumentarfilm; -e	the documentary film	
der Projektor; -en	the projector	
langfristig	long-term, long range, in the long term	
brünett	brunette	
die Startseite	the homepage, front page	
der Tunnel; -	the tunnel	
gähnen	to yawn, gape	
das Merkmal; -e	the feature, trait, characteristic, attribute ('M_')	
der Gulden; -	the guilder (former Dutch currency)	
die Drogerie; -n	the drugstore, (Apotheke, or ...)	
knipsen	to snap (a photo), take a picture, clip (a bus ticket, movie ticket)	
protzig	tacky, showy, swanky, flashy, gaudy	
unvergesslich	memorable, haunting, unforgettable	
die Tabelle; -n	the spreadsheet, chart, table, schedule	
die Weltreise; -n	the world tour, world cruise, trip around the world	
britisch	British	
der Ausfall; -"e	outage, failure, breakdown, absence ('A_')	
die Einbahnstraße; -n	the one way street	
untersuchen	to examine, investigate, consider (study, reflect upon) ('u')	
der Kiosk; -e	the kiosk	
die Redefreiheit	freedom of speech (no plural)	
ankündigen	to announce, notify, advertise ('a_')	
der Dosenöffner; -	the can opener	
übermitteln	to convey, relay, transmit, deliver, impart	
die Postleitzahl; -en	the postal code	
der Luftdruck; -"e	the air pressure, atmospheric pressure, barometric pressure, tire pressure (am)	
einwerfen	to interject, interpose (remark), insert (coin), throw in, toss in, add sth (to a discussion)	
rostig	rusty	
der Klebstoff; -e	the glue, adhesive, paste (not 'Kleber,' 'Leim'	
der Abfalleimer; -	the rubbish bin, garbage can ('Mülltonne', 'Mülleimer', ...) (A)	
die Rolltreppe; -n	the escalator, moving stairs	
das Taschenmesser; -	the pocket knife, penknife	
zeitlich	temporal, seasonal, temporary, chronological, time-wise	
verweisen	to refer (to), to indicate (sth), to reference (sb/sth), to point to (sb/sth) ('v_')	
widerwillig	reluctant, reluctantly, unwillingly, grudgingly (W_)	
nahelegen	to suggest (sth) ('n_')	
kennzeichnen	to tag, label, denote,  distinguish, mark, brand, designate (not 'bezeichnen', 'markieren')	
voraussehen	to envisage, anticipate, foresee	
zentral	pivotal, focal, central, center, key	
der Wolf; -"e	the wolf	
der Backofen; -"	the baking oven	
namenlos	nameless	
die Wüste; -n	the desert, wasteland, wilderness	
durchfallen	to fail (an exam), fall flat, be a flop, fall through	
der Maurer; -	the mason, bricklayer (Steinmetz, or ...)	
orientiert	oriented	
derartig	such, of this/that kind, of this/that sort, of this/that type (derart, or ...)	
krabbeln	to crawl	
ergänzen	to add sth, complement sth, supplement sth (with), complete sth ('e_')	
wachen	to wake, to picket, to watch, to keep watch	
einundzwanzig	twenty-one	
die Talkshow; -s	the talk show	
zusammenfassen	to outline, summarize, condense (summieren, verdichten), or ...)	
wegsehen	to look away, overlook sth, turn a blind eye to sth (pretend not to see sth)	
beschränkt	limited, narrow (mind, views) ('b_')	
die Umleitung; -en	the detour, diversion, redirection, rerouting	
anstreben	to strive for sth, to seek sth, aspire to sth	
die Ikone; -n	the icon	
friedlich	peaceful	
die Einkaufsliste; -n	the purchase list, shopping list, grocery list	
etliche	several, quite a few, a number of ('et_')	
anspringen	to start, start up (a car), to jump at/on sb/sth	
der Taschenrechner; -	the calculator, pocket calculator, calculators	
violett	violet	
die Krippe; -n	manger (biblical), the crib (baby bed) children's daycare center	
Christlich	Christian	
mitsingen	to sing along	
der Hagel	the hail, volley (of gunfire) (no plural)	
bedürfen	to require, require sth, have need of something (b_)	
weitgehend	extensive, widely, broadly, broad, largely	
argumentieren	to argue, reason, contend, debate	
schlürfen	to sip, slurp, guzzle (drink)	
die Anforderung; -en	the demand, requirement, request (A_)	
der Ausweg; -e	the way out, escape, resort, outlet	
beantragen	to apply for (sth), to propose (sth), to make application (for sth) ('not bewerben')	
der Entwickler; -	the developer, designer	
der Rundfunk	the broadcast, broadcasting, radio (no plural) ('R_')	
der Cheddar	the cheddar (cheese) (no plural)	
die Empfangsdame; -n	the female receptionist	
die Sardine; -n	the sardine	
essbar	edible	
trampen	to hitch-hike ('t_')	
die Konsequenz; -en	the consequence ('Folge' or ...) (K)	
kompatibel	compatible	
vernichten	to annihilate, ruin, destroy, obliterate ('v_')	
die Rückfahrt; -en	the return trip	
mütterlich	motherly, maternal	
das Meerschweinchen; -	the guinea pig	
mittelgroß	medium, mid-size, of medium height	
der Wochentag; -e	the weekday, day of the week	
kuschelig	cozy, cuddly	
die Grafik; -en	the chart, diagram, graphic ('Schaubild' or ...)	
die Modenschau; -en	the fashion show	
die Verschmutzung; -en	the pollution, contamination	
gründlich	thorough, thoroughly, detailed, exhaustive (not 'durchaus')	
unregelmäßig	erratic, irregular, intermittent, unsteady, sporadic	
unterstreichen	to emphasize, underline, underscore, punctuate	
die Briefmarke; -n	the postage stamp	
die Heimfahrt; -en	the drive home, journey home	
der Schlussverkauf; -"e	the sale, clearance sale, end of season sale	
das Sweatshirt; -s	the sweatshirt	
die Flugnummer; -n	the flight number	
die Gleichberechtigung	the equality, equal rights, equal status ('G_')	
auswandern	to emigrate, migrate (out of a given country) ('a_')	
inbegriffen	implicit, included, implied	
der Idealismus	the idealism (no plural)	
der Auszug; -"e	the extract, excerpt, statement (of account), digest	
möbliert	furnished	
aufweisen	to have, show, exhibit, feature	
pflügen	to plow, plough (Br)	
der Harz	the Harz Mountains (no plural)	
der Stundenplan; -"e	the schedule (edu), class schedule, time table (Br)	
die Ode; -n	the ode	
lebenswichtig	essential, vital, of vital importance (not lebensnotwendig) (L_)	
das Sozialamt; -"er	the social security department, social services department,	
die Einnahme; -n	the revenue, income, intake	
vorwiegend	predominant, mainly, prevalent, predominantly (überwiegend, or ...'V_')	
die Erfrischungen	the refreshments (plural only)	
das Reiseziel; -e	the travel destination	
das Synonym; -e	the synonym	
das Turnen	the gymnastics (no plural)	
der Fußgänger; -	the pedestrian, pedestrians, walker, walkers	
beilegen	to enclose (in a letter), settle, resolve (a dispute)	
die Hausnummer; -n	the house number	
herausziehen	to pull out, yank, extract ('h_')	
historisch	historical	
das Leitungswasser	the faucet water, water from the faucet, tap water, piped water (no plural)	
die Pappe; -n	the cardboard, pasteboard, carton, driver's license	
der Sitzplatz; -"e	the seat, seating position	
abhaken	to tick (a checkbox on a form), forget about (consider as over and done with), tally, unhook sth, check off (a list), tick off	
das Doppelbett; -en	the double bed	
der Büstenhalter; -	the bra, brassiere	
das Tischtuch; -"er	the tablecloth	
eintauchen	to plunge (into), immerse (in) (water), dip (in), dunk (under)	
der Untergrund; -"e	the underground (all senses), subsoil, subfloor	
die Geographie	the geography (no plural) ('Erdkunde' or ...)	
galoppieren	to gallop	
die Komposition; -en	the composition	
der Igel; -	the hedgehog	
das Schimpfwort; -"er	the cuss word, expletive, profane word, profanity	
die Klarinette; -n	the clarinet	
das Büfett; -s	the buffet	
preiswert	reasonably priced (not 'preisgünstig') ('p_')	
insofern	insofar (as), provided (that) (not soweit, sofern) (i)	
lecker	delicious, tasty, yummy	
die Akzeptanz	the acceptance, acceptability (no plural)	
drogensüchtig	drug-addicted, drug-dependent	
Litauen	Lithuania	
der Hauptbahnhof; -"e	the main railroad station, main railway station	
extravagant	extravagant	
das Ferienhaus; -"er	the vacation home, summer cottage	
der Waschsalon; -s	the laundromat	
Serbien	Serbia	
verknüpfen	to relate, associate, link, knit (together), connect (not 'verbinden') ('v_')	
das Fernsehprogramm; -e	the Television Program, TV show (not 'S...')	
eisig	icy, frigid, chilling	
der Hausarzt; -"e	the male family doctor, general practitioner	
komfortabel	comfortable ('k_')	
der Kognak	the cognac (no plural)	
pessimistisch	pessimistic	
staatlich	public, state-run, government	
der Fingernagel; -"	the fingernail	
